feature_selection_method,n_feature_to_select,model_name,sn,sp,acc,mcc,auc
RFE_MLR,17,KNN,0.5,0.6363636363636364,0.5555555555555556,0.06978631577988531,0.5681818181818182
RFE_MLR,18,DT,0.5,0.45454545454545453,0.48148148148148145,-0.025482359571881278,0.4772727272727273
RFE_MLR,18,SVM,0.5625,0.2727272727272727,0.4444444444444444,-0.11569312604606714,0.41761363636363635
RFE_MLR,18,KNN,0.375,0.45454545454545453,0.4074074074074074,-0.09231861823449955,0.4147727272727273
RFE_MLR,19,DT,0.625,0.45454545454545453,0.5555555555555556,0.048167164724278275,0.5397727272727273
RFE_MLR,19,SVM,0.625,0.36363636363636365,0.5185185185185185,-0.007463517925331652,0.4943181818181818
RFE_MLR,19,KNN,0.4375,0.6363636363636364,0.5185185185185185,0.03722377385696935,0.5369318181818182
RFE_MLR,20,DT,0.625,0.36363636363636365,0.5185185185185185,-0.007463517925331652,0.4943181818181818
RFE_MLR,20,SVM,0.5625,0.36363636363636365,0.48148148148148145,-0.04629648418672792,0.4630681818181819
RFE_MLR,20,KNN,0.4375,0.5454545454545454,0.48148148148148145,-0.008883363181483767,0.4914772727272727
RFE_MLR,21,DT,0.5,0.45454545454545453,0.48148148148148145,-0.025482359571881278,0.4772727272727273
RFE_MLR,21,SVM,0.5,0.36363636363636365,0.4444444444444444,-0.08257228238447704,0.43181818181818177
RFE_MLR,21,KNN,0.3125,0.45454545454545453,0.37037037037037035,-0.1256463380045133,0.3835227272727273
RFE_MLR,22,DT,0.5625,0.5454545454545454,0.5555555555555556,0.05906206184211177,0.5539772727272727
RFE_MLR,22,SVM,0.4375,0.36363636363636365,0.4074074074074074,-0.11751584892036795,0.40056818181818177
RFE_MLR,22,KNN,0.375,0.45454545454545453,0.4074074074074074,-0.09231861823449955,0.4147727272727273
RFE_MLR,23,DT,0.5625,0.45454545454545453,0.5185185185185185,0.009869275424396534,0.5085227272727273
RFE_MLR,23,SVM,0.4375,0.45454545454545453,0.4444444444444444,-0.059213309367202295,0.4460227272727273
RFE_MLR,23,KNN,0.375,0.36363636363636365,0.37037037037037035,-0.15205469203753422,0.3693181818181818
RFE_MLR,24,DT,0.5625,0.45454545454545453,0.5185185185185185,0.009869275424396534,0.5085227272727273
RFE_MLR,24,SVM,0.5,0.45454545454545453,0.48148148148148145,-0.025482359571881278,0.4772727272727273
RFE_MLR,24,KNN,0.5,0.45454545454545453,0.48148148148148145,-0.025482359571881278,0.4772727272727273
RFE_MLR,25,DT,0.5625,0.5454545454545454,0.5555555555555556,0.05906206184211177,0.5539772727272727
RFE_MLR,25,SVM,0.5,0.45454545454545453,0.48148148148148145,-0.025482359571881278,0.4772727272727273
RFE_MLR,25,KNN,0.5,0.5454545454545454,0.5185185185185185,0.02414022747926338,0.5227272727272727
RFE_MLR,26,DT,0.5625,0.5454545454545454,0.5555555555555556,0.05906206184211177,0.5539772727272727
RFE_MLR,26,SVM,0.5,0.45454545454545453,0.48148148148148145,-0.025482359571881278,0.4772727272727273
RFE_MLR,26,KNN,0.4375,0.5454545454545454,0.48148148148148145,-0.008883363181483767,0.4914772727272727
RFE_MLR,27,DT,0.5625,0.45454545454545453,0.5185185185185185,0.009869275424396534,0.5085227272727273
RFE_MLR,27,SVM,0.5,0.36363636363636365,0.4444444444444444,-0.08257228238447704,0.43181818181818177
RFE_MLR,27,KNN,0.5,0.36363636363636365,0.4444444444444444,-0.08257228238447704,0.43181818181818177
RFE_MLR,28,DT,0.5625,0.45454545454545453,0.5185185185185185,0.009869275424396534,0.5085227272727273
RFE_MLR,28,SVM,0.5,0.36363636363636365,0.4444444444444444,-0.08257228238447704,0.43181818181818177
RFE_MLR,28,KNN,0.5,0.36363636363636365,0.4444444444444444,-0.08257228238447704,0.43181818181818177
RFE_MLR,29,DT,0.5625,0.45454545454545453,0.5185185185185185,0.009869275424396534,0.5085227272727273
RFE_MLR,29,SVM,0.4375,0.36363636363636365,0.4074074074074074,-0.11751584892036795,0.40056818181818177
RFE_MLR,29,KNN,0.5,0.36363636363636365,0.4444444444444444,-0.08257228238447704,0.43181818181818177
RFE_MLR,30,DT,0.625,0.45454545454545453,0.5555555555555556,0.048167164724278275,0.5397727272727273
RFE_MLR,30,SVM,0.5,0.36363636363636365,0.4444444444444444,-0.08257228238447704,0.43181818181818177
RFE_MLR,30,KNN,0.4375,0.45454545454545453,0.4444444444444444,-0.059213309367202295,0.4460227272727273
RFE_MLR,31,DT,0.5,0.45454545454545453,0.48148148148148145,-0.025482359571881278,0.4772727272727273
RFE_MLR,31,SVM,0.5,0.45454545454545453,0.48148148148148145,-0.025482359571881278,0.4772727272727273
RFE_MLR,31,KNN,0.5,0.45454545454545453,0.48148148148148145,-0.025482359571881278,0.4772727272727273
RFE_MLR,32,DT,0.5625,0.45454545454545453,0.5185185185185185,0.009869275424396534,0.5085227272727273
RFE_MLR,32,SVM,0.5625,0.36363636363636365,0.48148148148148145,-0.04629648418672792,0.4630681818181819
RFE_MLR,32,KNN,0.5625,0.45454545454545453,0.5185185185185185,0.009869275424396534,0.5085227272727273
RFE_MLR,33,DT,0.5625,0.5454545454545454,0.5555555555555556,0.05906206184211177,0.5539772727272727
RFE_MLR,33,SVM,0.5,0.36363636363636365,0.4444444444444444,-0.08257228238447704,0.43181818181818177
RFE_MLR,33,KNN,0.375,0.36363636363636365,0.37037037037037035,-0.15205469203753422,0.3693181818181818
RFE_MLR,34,DT,0.4375,0.45454545454545453,0.4444444444444444,-0.059213309367202295,0.4460227272727273
RFE_MLR,34,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,34,KNN,0.5625,0.36363636363636365,0.48148148148148145,-0.04629648418672792,0.4630681818181819
RFE_MLR,35,DT,0.5625,0.45454545454545453,0.5185185185185185,0.009869275424396534,0.5085227272727273
RFE_MLR,35,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,35,KNN,0.5625,0.45454545454545453,0.5185185185185185,0.009869275424396534,0.5085227272727273
RFE_MLR,36,DT,0.4375,0.45454545454545453,0.4444444444444444,-0.059213309367202295,0.4460227272727273
RFE_MLR,36,SVM,0.3125,0.36363636363636365,0.3333333333333333,-0.18698275763527653,0.3380681818181818
RFE_MLR,36,KNN,0.5625,0.45454545454545453,0.5185185185185185,0.009869275424396534,0.5085227272727273
RFE_MLR,37,DT,0.5625,0.45454545454545453,0.5185185185185185,0.009869275424396534,0.5085227272727273
RFE_MLR,37,SVM,0.3125,0.36363636363636365,0.3333333333333333,-0.18698275763527653,0.3380681818181818
RFE_MLR,37,KNN,0.4375,0.36363636363636365,0.4074074074074074,-0.11751584892036795,0.40056818181818177
RFE_MLR,38,DT,0.4375,0.5454545454545454,0.48148148148148145,-0.008883363181483767,0.4914772727272727
RFE_MLR,38,SVM,0.4375,0.36363636363636365,0.4074074074074074,-0.11751584892036795,0.40056818181818177
RFE_MLR,38,KNN,0.625,0.2727272727272727,0.48148148148148145,-0.07537783614444091,0.44886363636363635
RFE_MLR,39,DT,0.5625,0.5454545454545454,0.5555555555555556,0.05906206184211177,0.5539772727272727
RFE_MLR,39,SVM,0.4375,0.36363636363636365,0.4074074074074074,-0.11751584892036795,0.40056818181818177
RFE_MLR,39,KNN,0.625,0.09090909090909091,0.4074074074074074,-0.3440511766019877,0.3579545454545454
RFE_MLR,40,DT,0.4375,0.6363636363636364,0.5185185185185185,0.03722377385696935,0.5369318181818182
RFE_MLR,40,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,40,KNN,0.5625,0.09090909090909091,0.37037037037037035,-0.3987013265322016,0.32670454545454547
RFE_MLR,41,DT,0.5,0.8181818181818182,0.6296296296296297,0.15731330124142315,0.659090909090909
RFE_MLR,41,SVM,0.375,0.36363636363636365,0.37037037037037035,-0.15205469203753422,0.3693181818181818
RFE_MLR,41,KNN,0.5625,0.2727272727272727,0.4444444444444444,-0.11569312604606714,0.41761363636363635
RFE_MLR,42,DT,0.5,0.8181818181818182,0.6296296296296297,0.15731330124142315,0.659090909090909
RFE_MLR,42,SVM,0.375,0.36363636363636365,0.37037037037037035,-0.15205469203753422,0.3693181818181818
RFE_MLR,42,KNN,0.5,0.36363636363636365,0.4444444444444444,-0.08257228238447704,0.43181818181818177
RFE_MLR,43,DT,0.375,0.6363636363636364,0.48148148148148145,0.005698028822981898,0.5056818181818181
RFE_MLR,43,SVM,0.3125,0.2727272727272727,0.2962962962962963,-0.2656671642675309,0.29261363636363635
RFE_MLR,43,KNN,0.5,0.36363636363636365,0.4444444444444444,-0.08257228238447704,0.43181818181818177
RFE_MLR,44,DT,0.4375,0.7272727272727273,0.5555555555555556,0.08146581671430841,0.5823863636363636
RFE_MLR,44,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,44,KNN,0.5,0.36363636363636365,0.4444444444444444,-0.08257228238447704,0.43181818181818177
RFE_MLR,45,DT,0.375,0.6363636363636364,0.48148148148148145,0.005698028822981898,0.5056818181818181
RFE_MLR,45,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,45,KNN,0.5625,0.45454545454545453,0.5185185185185185,0.009869275424396534,0.5085227272727273
RFE_MLR,46,DT,0.5625,0.5454545454545454,0.5555555555555556,0.05906206184211177,0.5539772727272727
RFE_MLR,46,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,46,KNN,0.625,0.36363636363636365,0.5185185185185185,-0.007463517925331652,0.4943181818181818
RFE_MLR,47,DT,0.5625,0.5454545454545454,0.5555555555555556,0.05906206184211177,0.5539772727272727
RFE_MLR,47,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,47,KNN,0.5625,0.2727272727272727,0.4444444444444444,-0.11569312604606714,0.41761363636363635
RFE_MLR,48,DT,0.5,0.5454545454545454,0.5185185185185185,0.02414022747926338,0.5227272727272727
RFE_MLR,48,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,48,KNN,0.5625,0.2727272727272727,0.4444444444444444,-0.11569312604606714,0.41761363636363635
RFE_MLR,49,DT,0.5,0.5454545454545454,0.5185185185185185,0.02414022747926338,0.5227272727272727
RFE_MLR,49,SVM,0.3125,0.2727272727272727,0.2962962962962963,-0.2656671642675309,0.29261363636363635
RFE_MLR,49,KNN,0.5625,0.2727272727272727,0.4444444444444444,-0.11569312604606714,0.41761363636363635
RFE_MLR,50,DT,0.3125,0.5454545454545454,0.4074074074074074,-0.07335195731453441,0.4289772727272727
RFE_MLR,50,SVM,0.3125,0.2727272727272727,0.2962962962962963,-0.2656671642675309,0.29261363636363635
RFE_MLR,50,KNN,0.5625,0.18181818181818182,0.4074074074074074,-0.21367608086182116,0.3721590909090909
RFE_MLR,51,DT,0.375,0.45454545454545453,0.4074074074074074,-0.09231861823449955,0.4147727272727273
RFE_MLR,51,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,51,KNN,0.5625,0.09090909090909091,0.37037037037037035,-0.3987013265322016,0.32670454545454547
RFE_MLR,52,DT,0.5,0.7272727272727273,0.5925925925925926,0.11363636363636363,0.6136363636363635
RFE_MLR,52,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,52,KNN,0.5,0.18181818181818182,0.37037037037037035,-0.25594534844449573,0.3409090909090909
RFE_MLR,53,DT,0.5,0.6363636363636364,0.5555555555555556,0.06978631577988531,0.5681818181818182
RFE_MLR,53,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,53,KNN,0.625,0.2727272727272727,0.48148148148148145,-0.07537783614444091,0.44886363636363635
RFE_MLR,54,DT,0.5,0.7272727272727273,0.5925925925925926,0.11363636363636363,0.6136363636363635
RFE_MLR,54,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,54,KNN,0.625,0.2727272727272727,0.48148148148148145,-0.07537783614444091,0.44886363636363635
RFE_MLR,55,DT,0.4375,0.6363636363636364,0.5185185185185185,0.03722377385696935,0.5369318181818182
RFE_MLR,55,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,55,KNN,0.75,0.18181818181818182,0.5185185185185185,-0.06978631577988531,0.4659090909090909
RFE_MLR,56,DT,0.5,0.6363636363636364,0.5555555555555556,0.06978631577988531,0.5681818181818182
RFE_MLR,56,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,56,KNN,0.625,0.2727272727272727,0.48148148148148145,-0.07537783614444091,0.44886363636363635
RFE_MLR,57,DT,0.5,0.7272727272727273,0.5925925925925926,0.11363636363636363,0.6136363636363635
RFE_MLR,57,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,57,KNN,0.75,0.36363636363636365,0.5925925925925926,0.08646430798325933,0.5568181818181819
RFE_MLR,58,DT,0.5625,0.5454545454545454,0.5555555555555556,0.05906206184211177,0.5539772727272727
RFE_MLR,58,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,58,KNN,0.75,0.2727272727272727,0.5555555555555556,0.019462473604038074,0.5113636363636364
RFE_MLR,59,DT,0.5,0.8181818181818182,0.6296296296296297,0.15731330124142315,0.659090909090909
RFE_MLR,59,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,59,KNN,0.75,0.2727272727272727,0.5555555555555556,0.019462473604038074,0.5113636363636364
RFE_MLR,60,DT,0.625,0.5454545454545454,0.5925925925925926,0.09731236802019037,0.5852272727272727
RFE_MLR,60,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,60,KNN,0.75,0.36363636363636365,0.5925925925925926,0.08646430798325933,0.5568181818181819
RFE_MLR,61,DT,0.625,0.6363636363636364,0.6296296296296297,0.1429923602493232,0.6306818181818182
RFE_MLR,61,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,61,KNN,0.625,0.36363636363636365,0.5185185185185185,-0.007463517925331652,0.4943181818181818
RFE_MLR,62,DT,0.5625,0.6363636363636364,0.5925925925925926,0.10453025125088636,0.5994318181818181
RFE_MLR,62,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,62,KNN,0.6875,0.2727272727272727,0.5185185185185185,-0.03125498365364782,0.48011363636363635
RFE_MLR,63,DT,0.4375,0.45454545454545453,0.4444444444444444,-0.059213309367202295,0.4460227272727273
RFE_MLR,63,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,63,KNN,0.6875,0.45454545454545453,0.5925925925925926,0.09140905301589132,0.5710227272727273
RFE_MLR,64,DT,0.4375,0.45454545454545453,0.4444444444444444,-0.059213309367202295,0.4460227272727273
RFE_MLR,64,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,64,KNN,0.6875,0.45454545454545453,0.5925925925925926,0.09140905301589132,0.5710227272727273
RFE_MLR,65,DT,0.3125,0.45454545454545453,0.37037037037037035,-0.1256463380045133,0.3835227272727273
RFE_MLR,65,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,65,KNN,0.75,0.45454545454545453,0.6296296296296297,0.14301938838683884,0.6022727272727273
RFE_MLR,66,DT,0.375,0.5454545454545454,0.4444444444444444,-0.04107709609613927,0.4602272727272727
RFE_MLR,66,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,66,KNN,0.75,0.45454545454545453,0.6296296296296297,0.14301938838683884,0.6022727272727273
RFE_MLR,67,DT,0.3125,0.7272727272727273,0.48148148148148145,0.019886363636363636,0.5198863636363636
RFE_MLR,67,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,67,KNN,0.6875,0.45454545454545453,0.5925925925925926,0.09140905301589132,0.5710227272727273
RFE_MLR,68,DT,0.375,0.7272727272727273,0.5185185185185185,0.050564989684743156,0.5511363636363636
RFE_MLR,68,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,68,KNN,0.5625,0.45454545454545453,0.5185185185185185,0.009869275424396534,0.5085227272727273
RFE_MLR,69,DT,0.375,0.7272727272727273,0.5185185185185185,0.050564989684743156,0.5511363636363636
RFE_MLR,69,SVM,0.3125,0.2727272727272727,0.2962962962962963,-0.2656671642675309,0.29261363636363635
RFE_MLR,69,KNN,0.6875,0.5454545454545454,0.6296296296296297,0.14106098240681494,0.6164772727272727
RFE_MLR,70,DT,0.375,0.36363636363636365,0.37037037037037035,-0.15205469203753422,0.3693181818181818
RFE_MLR,70,SVM,0.3125,0.2727272727272727,0.2962962962962963,-0.2656671642675309,0.29261363636363635
RFE_MLR,70,KNN,0.75,0.45454545454545453,0.6296296296296297,0.14301938838683884,0.6022727272727273
RFE_MLR,71,DT,0.4375,0.6363636363636364,0.5185185185185185,0.03722377385696935,0.5369318181818182
RFE_MLR,71,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,71,KNN,0.5,0.36363636363636365,0.4444444444444444,-0.08257228238447704,0.43181818181818177
RFE_MLR,72,DT,0.375,0.6363636363636364,0.48148148148148145,0.005698028822981898,0.5056818181818181
RFE_MLR,72,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,72,KNN,0.75,0.36363636363636365,0.5925925925925926,0.08646430798325933,0.5568181818181819
RFE_MLR,73,DT,0.4375,0.6363636363636364,0.5185185185185185,0.03722377385696935,0.5369318181818182
RFE_MLR,73,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,73,KNN,0.75,0.36363636363636365,0.5925925925925926,0.08646430798325933,0.5568181818181819
RFE_MLR,74,DT,0.5625,0.6363636363636364,0.5925925925925926,0.10453025125088636,0.5994318181818181
RFE_MLR,74,SVM,0.3125,0.2727272727272727,0.2962962962962963,-0.2656671642675309,0.29261363636363635
RFE_MLR,74,KNN,0.75,0.45454545454545453,0.6296296296296297,0.14301938838683884,0.6022727272727273
RFE_MLR,75,DT,0.375,0.8181818181818182,0.5555555555555556,0.09551164718229263,0.5965909090909091
RFE_MLR,75,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,75,KNN,0.625,0.36363636363636365,0.5185185185185185,-0.007463517925331652,0.4943181818181818
RFE_MLR,76,DT,0.5,0.8181818181818182,0.6296296296296297,0.15731330124142315,0.659090909090909
RFE_MLR,76,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,76,KNN,0.6875,0.36363636363636365,0.5555555555555556,0.03575484709670971,0.5255681818181819
RFE_MLR,77,DT,0.375,0.45454545454545453,0.4074074074074074,-0.09231861823449955,0.4147727272727273
RFE_MLR,77,SVM,0.375,0.2727272727272727,0.3333333333333333,-0.22803983095539362,0.32386363636363635
RFE_MLR,77,KNN,0.6875,0.45454545454545453,0.5925925925925926,0.09140905301589132,0.5710227272727273
RFE_MLR,78,DT,0.375,0.6363636363636364,0.48148148148148145,0.005698028822981898,0.5056818181818181
RFE_MLR,78,SVM,0.5,0.2727272727272727,0.4074074074074074,-0.1538643637241659,0.38636363636363635
RFE_MLR,78,KNN,0.625,0.36363636363636365,0.5185185185185185,-0.007463517925331652,0.4943181818181818
RFE_MLR,79,DT,0.4375,0.7272727272727273,0.5555555555555556,0.08146581671430841,0.5823863636363636
RFE_MLR,79,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,79,KNN,0.6875,0.45454545454545453,0.5925925925925926,0.09140905301589132,0.5710227272727273
RFE_MLR,80,DT,0.5625,0.6363636363636364,0.5925925925925926,0.10453025125088636,0.5994318181818181
RFE_MLR,80,SVM,0.5,0.2727272727272727,0.4074074074074074,-0.1538643637241659,0.38636363636363635
RFE_MLR,80,KNN,0.6875,0.45454545454545453,0.5925925925925926,0.09140905301589132,0.5710227272727273
RFE_MLR,81,DT,0.625,0.6363636363636364,0.6296296296296297,0.1429923602493232,0.6306818181818182
RFE_MLR,81,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,81,KNN,0.625,0.45454545454545453,0.5555555555555556,0.048167164724278275,0.5397727272727273
RFE_MLR,82,DT,0.4375,0.5454545454545454,0.48148148148148145,-0.008883363181483767,0.4914772727272727
RFE_MLR,82,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,82,KNN,0.75,0.36363636363636365,0.5925925925925926,0.08646430798325933,0.5568181818181819
RFE_MLR,83,DT,0.4375,0.8181818181818182,0.5925925925925926,0.1256297269074015,0.6278409090909091
RFE_MLR,83,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,83,KNN,0.6875,0.36363636363636365,0.5555555555555556,0.03575484709670971,0.5255681818181819
RFE_MLR,84,DT,0.4375,0.45454545454545453,0.4444444444444444,-0.059213309367202295,0.4460227272727273
RFE_MLR,84,SVM,0.4375,0.2727272727272727,0.37037037037037035,-0.1910232943645853,0.35511363636363635
RFE_MLR,84,KNN,0.75,0.36363636363636365,0.5925925925925926,0.08646430798325933,0.5568181818181819
RFE_MLR,85,DT,0.5,0.36363636363636365,0.4444444444444444,-0.08257228238447704,0.43181818181818177
RFE_MLR,85,SVM,0.5,0.2727272727272727,0.4074074074074074,-0.1538643637241659,0.38636363636363635
