KNN,0.875,,,
KNN,0.6875,,,"(cost1,time1)"
KNN,0.8125,,,"(cost1,time1)"
KNN,0.6875,,,"(cost1,time1)"
KNN,0.6875,,,"(cost1,time1)"
KNN,0.75,,,"(cost1,time1)"
KNN,0.75,,,
KNN,0.75,,,
